epoch,Ahegao_f1-score,Ahegao_precision,Ahegao_recall,Ahegao_support,Angry_f1-score,Angry_precision,Angry_recall,Angry_support,Happy_f1-score,Happy_precision,Happy_recall,Happy_support,Neutral_f1-score,Neutral_precision,Neutral_recall,Neutral_support,Sad_f1-score,Sad_precision,Sad_recall,Sad_support,Surprise_f1-score,Surprise_precision,Surprise_recall,Surprise_support,acc,dropout,dropout_global,dump_param,eta,experiment_id,f1_score,l2,loss,lr,macro avg_f1-score,macro avg_precision,macro avg_recall,macro avg_support,micro avg_f1-score,micro avg_precision,micro avg_recall,micro avg_support,precision,recall,samples avg_f1-score,samples avg_precision,samples avg_recall,samples avg_support,top_3_categorical_acc,train_batch,trainable_layers,val_acc,val_f1_score,val_loss,val_precision,val_recall,val_top_3_categorical_acc,valid_batch,weighted avg_f1-score,weighted avg_precision,weighted avg_recall,weighted avg_support
90,0.9050445103857566,0.8764367816091954,0.9355828220858896,326,0.6428571428571428,0.5732484076433121,0.7317073170731707,369,0.0,0.0,0.0,1061,0.0,0.0,0.0,1056,0.0,0.0,0.0,1037,0.5986394557823129,0.4826325411334552,0.7880597014925373,335,0.49430324021454075,0.7923445364152373,0.2301170520447903,0.055344140897505736,0.009887361105757504,329,0.37618478204698524,0.14875600442140172,categorical_crossentropy,0.0012359201,0.357756851504202,0.32205295506432713,0.4092249734419329,4184,0.3023423423423423,0.6142020497803806,0.20052581261950286,4184,0.7099148346963474,0.2581467617437589,0.20052581261950286,0.20052581261950286,0.20052581261950286,4184,0.9741056558335695,40,5,0.47848948374760997,0.2952139455376346,1.6585686685478254,0.5958866255347177,0.2024378585086042,0.9349904397705545,16,0.1751441237540911,0.15748779983381628,0.20052581261950286,4184
0,0.6762028608582575,0.5869074492099323,0.7975460122699386,326,0.0,0.0,0.0,369,0.0,0.0,0.0,1061,0.0,0.0,0.0,1056,0.0,0.0,0.0,1037,0.0,0.0,0.0,335,0.15289618287411508,0.6372695006427129,0.7123054913193109,0.4003157353877345,0.005340607263948552,607,0.08638394276783881,0.5050766138153457,categorical_crossentropy,0.0053406074,0.11270047680970958,0.09781790820165538,0.1329243353783231,4184,0.11238383401772206,0.5869074492099323,0.0621414913957935,4184,0.5567641747101362,0.047725281448333295,0.0621414913957935,0.0621414913957935,0.0621414913957935,4184,0.5619472549043512,48,30,0.21869024856596558,0.1095492224677343,1.9968795407114703,0.3666985064289082,0.06644359464627152,0.640057361376673,8,0.052686934187330774,0.04572940450345075,0.0621414913957935,4184
1,0.3321410321921308,0.19926425505824646,0.9969325153374233,326,0.0,0.0,0.0,369,0.0,0.0,0.0,1061,0.0,0.0,0.0,1056,0.0,0.0,0.0,1037,0.0,0.0,0.0,335,0.17910923378732174,0.6372695006427129,0.7123054913193109,0.4003157353877345,0.005340607263948552,607,0.1116895185669678,0.5050766138153457,categorical_crossentropy,0.0053406074,0.05535683869868847,0.03321070917637441,0.1661554192229039,4184,0.11177987962166809,0.19926425505824646,0.07767686424474188,4184,0.6871502457382327,0.06182774341008585,0.07767686424474188,0.07767686424474188,0.07767686424474188,4184,0.647040077846142,48,30,0.1359942638623327,0.10734557632506464,3.6911613179894296,0.19420012803196224,0.07743785850860421,0.5432600382409177,8,0.02587905747959719,0.015525847788955148,0.07767686424474188,4184
2,0.5783348254252462,0.4083438685208597,0.99079754601227,326,0.0,0.0,0.0,369,0.0,0.0,0.0,1061,0.0,0.0,0.0,1056,0.0,0.0,0.0,1037,0.16517412935323383,0.12388059701492538,0.24776119402985075,335,0.19631901814015146,0.6372695006427129,0.7123054913193109,0.4003157353877345,0.005340607263948552,607,0.1411302557407874,0.5050766138153457,categorical_crossentropy,0.0053406074,0.12391815912974667,0.0887040775892975,0.20642645667368678,4184,0.1438441098317095,0.2778918548939083,0.09703632887189292,4184,0.6703131340688068,0.0809497250811378,0.09703632887189292,0.09703632887189292,0.09703632887189292,4184,0.6516612219521747,48,30,0.14961759082217974,0.1317239351584852,2.4999867253732044,0.23453063923815695,0.09560229445506692,0.5905831739961759,8,0.058286445129532405,0.041735205816873865,0.09703632887189292,4184
3,0.7186629526462397,0.6581632653061225,0.7914110429447853,326,0.0,0.0,0.0,369,0.0,0.0,0.0,1061,0.0,0.0,0.0,1056,0.0,0.0,0.0,1037,0.3213213213213213,0.21464393179538616,0.6388059701492538,335,0.19910764111986998,0.6372695006427129,0.7123054913193109,0.4003157353877345,0.005340607263948552,607,0.1548077995991215,0.5050766138153457,categorical_crossentropy,0.0053406074,0.17333071232792685,0.14546786618358476,0.23836950218233985,4184,0.16938812129912076,0.33981281497480204,0.11281070745697896,4184,0.641835293502183,0.09011234176362162,0.11281070745697896,0.11281070745697896,0.11281070745697896,4184,0.6697474311532352,48,30,0.17877629063097514,0.16748884895791516,1.957349343463978,0.34363561458387065,0.11663479923518165,0.6567877629063098,8,0.08172245822306806,0.0684672422660732,0.11281070745697896,4184
4,0.7297921478060045,0.5851851851851851,0.9693251533742331,326,0.12165450121654499,0.5952380952380952,0.06775067750677506,369,0.0,0.0,0.0,1061,0.0,0.0,0.0,1056,0.0,0.0,0.0,1037,0.1843272548053228,0.11038961038961038,0.5582089552238806,335,0.22476296851657965,0.6372695006427129,0.7123054913193109,0.4003157353877345,0.005340607263948552,607,0.19511710182954264,0.5050766138153457,categorical_crossentropy,0.0053406074,0.17262898397131207,0.21513548180214848,0.26588079768414813,4184,0.1634674922600619,0.23198594024604569,0.12619502868068833,4184,0.5544740979998779,0.12246036181558358,0.12619502868068833,0.12619502868068833,0.12619502868068833,4184,0.7096645689449428,48,30,0.1835564053537285,0.16118225290032234,2.3523133386845343,0.2369298041436686,0.126434034416826,0.6508126195028681,8,0.08234999557682737,0.10692967184362978,0.12619502868068833,4184
5,0.8598639455782313,0.7726161369193154,0.9693251533742331,326,0.29004329004329005,0.7204301075268817,0.18157181571815717,369,0.0,0.0,0.0,1061,0.0,0.0,0.0,1056,0.0,0.0,0.0,1037,0.4055299539170507,0.29333333333333333,0.6567164179104478,335,0.2657158799061651,0.6372695006427129,0.7123054913193109,0.4003157353877345,0.005340607263948552,607,0.22176568394267276,0.5050766138153457,categorical_crossentropy,0.0053406074,0.25923953158976204,0.2977299296299218,0.30126889783380634,4184,0.22185430463576156,0.481629392971246,0.14412045889101338,4184,0.5172307150419581,0.14500836581027363,0.14412045889101338,0.14412045889101338,0.14412045889101338,4184,0.7712532862487822,48,30,0.30282026768642445,0.20494331818351783,1.9136599243029127,0.40356004468911466,0.14412045889101338,0.7978011472275335,8,0.1250464041220577,0.14722233197413548,0.14412045889101338,4184
6,0.7227272727272728,0.5740072202166066,0.9754601226993865,326,0.5188374596340152,0.4303571428571429,0.6531165311653117,369,0.0,0.0,0.0,1061,0.0,0.0,0.0,1056,0.0,0.0,0.0,1037,0.33268858800773693,0.4725274725274725,0.25671641791044775,335,0.3275436225682841,0.6372695006427129,0.7123054913193109,0.4003157353877345,0.005340607263948552,607,0.24753649571143094,0.5050766138153457,categorical_crossentropy,0.0053406074,0.2623755533948375,0.24614863926687036,0.31421551196252434,4184,0.23540145985401456,0.4976851851851852,0.1541586998087954,4184,0.5580255017889589,0.1616604254629192,0.1541586998087954,0.1541586998087954,0.1541586998087954,4184,0.8178631191034829,48,30,0.36496175908221795,0.21539670622143645,2.2384281869600198,0.43405717477401856,0.15081261950286806,0.890057361376673,8,0.12870716790072523,0.12051262973269665,0.1541586998087954,4184
7,0.8739495798319329,0.966542750929368,0.7975460122699386,326,0.29890109890109895,0.7906976744186046,0.1842818428184282,369,0.0,0.0,0.0,1061,0.0,0.0,0.0,1056,0.0,0.0,0.0,1037,0.4091858037578288,0.26678765880217786,0.8776119402985074,335,0.38618436773434434,0.6372695006427129,0.7123054913193109,0.4003157353877345,0.005340607263948552,607,0.26754163079181614,0.5050766138153457,categorical_crossentropy,0.0053406074,0.26367274708181015,0.3373380140250251,0.30990663256447903,4184,0.22052827512852333,0.426904598490048,0.14866156787762907,4184,0.5836685846197815,0.17600191189073375,0.14866156787762907,0.14866156787762907,0.14866156787762907,4184,0.8753087412892143,48,30,0.34584130019120457,0.21347888765667866,1.9932616479538139,0.42871255192542396,0.14937858508604207,0.8078393881453155,8,0.12721780898149815,0.16640397809803265,0.14866156787762907,4184
8,0.8095838587641866,0.6873661670235546,0.9846625766871165,326,0.6038647342995169,0.5446623093681917,0.6775067750677507,369,0.0,0.0,0.0,1061,0.0,0.0,0.0,1056,0.0,0.0,0.0,1037,0.4463040446304044,0.418848167539267,0.47761194029850745,335,0.4170982386641137,0.6372695006427129,0.7123054913193109,0.4003157353877345,0.005340607263948552,607,0.2766405958030796,0.5050766138153457,categorical_crossentropy,0.0053406074,0.309958772949018,0.27514610732183553,0.3566302153422291,4184,0.2662053896576839,0.558868501529052,0.1747131931166348,4184,0.5857118325597802,0.18293363107014401,0.1747131931166348,0.1747131931166348,0.1747131931166348,4184,0.9005656917487831,48,30,0.4553059273422562,0.2511396086409716,2.0124750946493495,0.48237730639614523,0.17877629063097514,0.9266252390057361,8,0.1520703345757247,0.13512808287098374,0.1747131931166348,4184
9,0.9177215189873417,0.9477124183006536,0.8895705521472392,326,0.5254515599343186,0.6666666666666666,0.43360433604336046,369,0.37795275590551186,0.7857142857142857,0.24882186616399624,1061,0.0,0.0,0.0,1056,0.0,0.0,0.0,1037,0.610062893081761,0.6445182724252492,0.5791044776119403,335,0.46346904565476676,0.6372695006427129,0.7123054913193109,0.4003157353877345,0.005340607263948552,607,0.30552814519174565,0.5050766138153457,categorical_crossentropy,0.0053406074,0.40519812131815547,0.5074352738511425,0.3585168719944227,4184,0.33836407676541824,0.7675401521555367,0.2170172084130019,4184,0.6031109320861905,0.20811090798180812,0.2170172084130019,0.2170172084130019,0.2170172084130019,4184,0.9153852273568567,48,30,0.5468451242829828,0.32756339782852517,1.655065397459508,0.7224027885419688,0.22275334608030592,0.9493307839388145,8,0.2625353212246116,0.383487267392765,0.2170172084130019,4184
10,0.9237947122861586,0.9369085173501577,0.911042944785276,326,0.2620689655172414,0.8636363636363636,0.15447154471544716,369,0.6681639528354856,0.8263888888888888,0.5607917059377945,1061,0.0,0.0,0.0,1056,0.0,0.0,0.0,1037,0.3263211903540277,0.1970260223048327,0.9492537313432836,335,0.5306350083552872,0.6372695006427129,0.7123054913193109,0.4003157353877345,0.005340607263948552,607,0.4583970301417789,0.5050766138153457,categorical_crossentropy,0.0053406074,0.3633914701654855,0.47065996536337384,0.4292599877969669,4184,0.36719316041153455,0.46632315053367684,0.30282026768642445,4184,0.6983528623694149,0.34443470718860436,0.30282026768642445,0.30282026768642445,0.30282026768642445,4184,0.928611267041366,48,30,0.3986615678776291,0.378479138956927,2.703224692244375,0.4967313191459922,0.3147705544933078,0.7997131931166348,8,0.2906548941702197,0.374501989345411,0.30282026768642445,4184
11,0.8470906630581867,0.7578692493946732,0.9601226993865031,326,0.34453781512605036,0.7663551401869159,0.2222222222222222,369,0.5377808032675289,0.9681372549019608,0.37229029217719134,1061,0.0,0.0,0.0,1056,0.0,0.0,0.0,1037,0.3417203042715038,0.21251819505094613,0.8716417910447761,335,0.5550952097940479,0.6372695006427129,0.7123054913193109,0.4003157353877345,0.005340607263948552,607,0.4952980925500958,0.5050766138153457,categorical_crossentropy,0.0053406074,0.34518826428721167,0.4508133065890827,0.4043795008051155,4184,0.3336416897934012,0.47002606429192006,0.258604206500956,4184,0.7306302584658466,0.3771014261645593,0.258604206500956,0.258604206500956,0.258604206500956,4184,0.9413592544326497,48,30,0.42829827915869984,0.3208326553181526,2.3821073508399393,0.4780638316222404,0.25,0.8453632887189293,8,0.260121353761062,0.38915813690838497,0.258604206500956,4184
12,0.8445229681978799,0.9958333333333333,0.7331288343558282,326,0.5842450765864332,0.48990825688073397,0.7235772357723578,369,0.7923705722070845,0.9392764857881137,0.6852026390197926,1061,0.0,0.0,0.0,1056,0.0,0.0,0.0,1037,0.6126126126126126,0.4918625678119349,0.8119402985074626,335,0.5795554132891237,0.6372695006427129,0.7123054913193109,0.4003157353877345,0.005340607263948552,607,0.5131205846689467,0.5050766138153457,categorical_crossentropy,0.0053406074,0.4722918716006683,0.48614677396901934,0.49230816794257354,4184,0.4780813214739518,0.712594696969697,0.3597036328871893,4184,0.7546346466310109,0.39120388837622777,0.3597036328871893,0.3597036328871893,0.3597036328871893,4184,0.9521950441625961,48,30,0.5783938814531548,0.4625856457830159,1.7560793471381952,0.7158335643334325,0.35564053537284895,0.9388145315487572,8,0.3673115017279743,0.39836618668590923,0.3597036328871893,4184
13,0.5935483870967743,0.42424242424242425,0.9877300613496932,326,0.5599999999999999,0.5702247191011236,0.5501355013550135,369,0.7690666666666667,0.8857493857493858,0.6795475966069745,1061,0.0,0.0,0.0,1056,0.0,0.0,0.0,1037,0.3734643734643735,0.3173277661795407,0.4537313432835821,335,0.6007489435378892,0.6372695006427129,0.7123054913193109,0.4003157353877345,0.005340607263948552,607,0.5269122602559496,0.5050766138153457,categorical_crossentropy,0.0053406074,0.382679904537969,0.36625738254541246,0.44519075043254386,4184,0.42415048543689315,0.5805647840531561,0.33413001912045887,4184,0.7744784921243859,0.40164130402555426,0.33413001912045887,0.33413001912045887,0.33413001912045887,4184,0.9546649677707288,48,30,0.5277246653919694,0.44093802537106647,2.4854755387935312,0.6235796291217294,0.35253346080305925,0.8979445506692161,8,0.3205609638234816,0.3333654043024831,0.33413001912045887,4184
14,0.7925925925925926,1.0,0.656441717791411,326,0.5679862306368331,0.7783018867924528,0.44715447154471544,369,0.8129218900675025,0.8321816386969397,0.7945334590009425,1061,0.0,0.0,0.0,1056,0.0,0.0,0.0,1037,0.4305835010060362,0.27768166089965396,0.9582089552238806,335,0.6069635893850058,0.6372695006427129,0.7123054913193109,0.4003157353877345,0.005340607263948552,607,0.5379352803800546,0.5050766138153457,categorical_crossentropy,0.0053406074,0.43401403571716074,0.4813608643981744,0.47605643392682495,4184,0.45522938486502434,0.5946050096339114,0.36878585086042065,4184,0.7866612456156603,0.4104055453083846,0.36878585086042065,0.36878585086042065,0.36878585086042065,4184,0.9553023658324196,48,30,0.5083652007648184,0.44154880596164536,1.8668699895902527,0.586583818150524,0.3647227533460803,0.8977055449330784,8,0.352468380135951,0.37981870728615014,0.36878585086042065,4184
15,0.8809523809523809,0.9885496183206107,0.7944785276073619,326,0.6035889070146819,0.7581967213114754,0.5013550135501355,369,0.8640226628895185,0.8656575212866604,0.8623939679547596,1061,0.0,0.0,0.0,1056,0.0,0.0,0.0,1037,0.6780905752753977,0.5746887966804979,0.826865671641791,335,0.6337343617726413,0.6372695006427129,0.7123054913193109,0.4003157353877345,0.005340607263948552,607,0.5586580156463141,0.5050766138153457,categorical_crossentropy,0.0053406074,0.5044424210219965,0.531182109599874,0.4975155301256747,4184,0.5252849574570557,0.8,0.39101338432122373,4184,0.8141256493644861,0.4271372782382421,0.39101338432122373,0.39101338432122373,0.39101338432122373,4184,0.9668552312667831,48,30,0.6022944550669216,0.5049952810797591,1.8924559354782104,0.7902235288749917,0.3859942638623327,0.9366634799235182,8,0.3952684442930046,0.40942283525563267,0.39101338432122373,4184
16,0.6331236897274634,1.0,0.46319018404907975,326,0.6373292867981789,0.7241379310344828,0.5691056910569106,369,0.7671388101983002,0.9616477272727273,0.6380772855796418,1061,0.0,0.0,0.0,1056,0.0,0.0,0.0,1037,0.5610687022900763,0.4123422159887798,0.8776119402985074,335,0.6373197359019053,0.6372695006427129,0.7123054913193109,0.4003157353877345,0.005340607263948552,607,0.556097422436541,0.5050766138153457,categorical_crossentropy,0.0053406074,0.4331100815023365,0.5163546457159983,0.4246641834973566,4184,0.44091360476663355,0.7168998923573735,0.31835564053537285,4184,0.8151119505634403,0.4239502814901501,0.31835564053537285,0.31835564053537285,0.31835564053537285,4184,0.9661381594375466,48,30,0.5542543021032504,0.4250680275161681,1.8833509296121835,0.7141491391519743,0.31620458891013387,0.9421606118546845,8,0.34499644420823455,0.41865434453736355,0.31835564053537285,4184
17,0.7557251908396947,1.0,0.6073619631901841,326,0.521885521885522,0.6888888888888889,0.42005420054200543,369,0.854320987654321,0.8973029045643154,0.8152686145146089,1061,0.0,0.0,0.0,1056,0.0,0.0,0.0,1037,0.5464285714285715,0.38980891719745225,0.9134328358208955,335,0.6366823358456364,0.6372695006427129,0.7123054913193109,0.4003157353877345,0.005340607263948552,607,0.559444052001393,0.5050766138153457,categorical_crossentropy,0.0053406074,0.4463933786346848,0.4960001184417761,0.45935293567794894,4184,0.4795468848332285,0.7016574585635359,0.36424474187380496,4184,0.8157040141994816,0.4276153291067691,0.36424474187380496,0.36424474187380496,0.36424474187380496,4184,0.9644649855293285,48,30,0.5834130019120459,0.4669318718846396,1.8172150036572954,0.7097969628713783,0.361376673040153,0.9285372848948374,8,0.3653036111661817,0.3974245623814257,0.36424474187380496,4184
18,0.9198717948717949,0.9630872483221476,0.8803680981595092,326,0.6657342657342658,0.6878612716763006,0.6449864498644986,369,0.8272583201267829,0.9411057692307693,0.7379830348727615,1061,0.0,0.0,0.0,1056,0.0,0.0,0.0,1037,0.5856573705179283,0.43946188340807174,0.8776119402985074,335,0.6468807270057495,0.6372695006427129,0.7123054913193109,0.4003157353877345,0.005340607263948552,607,0.573296621803952,0.5050766138153457,categorical_crossentropy,0.0053406074,0.49975362520846195,0.5052526954395482,0.5234915871992128,4184,0.5062411123400221,0.7468531468531469,0.382887189292543,4184,0.831329668953014,0.4396462433580934,0.382887189292543,0.382887189292543,0.382887189292543,4184,0.971795077799193,48,30,0.5960803059273423,0.4831253812714243,1.586682981332447,0.7486911608372774,0.372848948374761,0.9366634799235182,8,0.38705794597566245,0.4095411578148005,0.382887189292543,4184
19,0.9314194577352473,0.9700996677740864,0.8957055214723927,326,0.6297872340425532,0.5183887915936952,0.8021680216802168,369,0.8766849725411882,0.9320594479830149,0.827521206409048,1061,0.403448275862069,0.5131578947368421,0.33238636363636365,1056,0.0,0.0,0.0,1037,0.7122093023255813,0.6940509915014165,0.7313432835820896,335,0.6597083886204825,0.6372695006427129,0.7123054913193109,0.4003157353877345,0.005340607263948552,607,0.5816145857941363,0.5050766138153457,categorical_crossentropy,0.0053406074,0.5922582070844399,0.6046261322648424,0.5981873994633519,4184,0.5862117981520967,0.7232549982462294,0.49282982791587,4184,0.8453140293124302,0.44522348749629054,0.49282982791587,0.49282982791587,0.49282982791587,4184,0.976814601176498,48,30,0.6352772466539197,0.5843035435699369,1.4765769609073836,0.7312050507925665,0.4980879541108987,0.9567399617590823,8,0.5092802304108528,0.5427473348703356,0.49282982791587,4184
20,0.8862478777589133,0.9923954372623575,0.8006134969325154,326,0.4914933837429112,0.8125,0.3523035230352303,369,0.8279418659165495,0.8236940298507462,0.8322337417530632,1061,0.0,0.0,0.0,1056,0.0,0.0,0.0,1037,0.5782250686184813,0.41688654353562005,0.9432835820895522,335,0.6447295034210023,0.6372695006427129,0.7123054913193109,0.4003157353877345,0.005340607263948552,607,0.565843659471719,0.5050766138153457,categorical_crossentropy,0.0053406074,0.4639846993394759,0.5075793351081206,0.48807239063506014,4184,0.4940189529283828,0.7057256990679095,0.380019120458891,4184,0.8278977189697732,0.43175842571131273,0.380019120458891,0.380019120458891,0.380019120458891,4184,0.966616208710411,48,30,0.5786328871892925,0.48706041344835016,1.8033224565349164,0.7100382442684064,0.384321223709369,0.9201720841300192,8,0.3686495182780091,0.39123560475707525,0.380019120458891,4184
21,0.8955223880597015,0.9747292418772563,0.8282208588957055,326,0.653225806451613,0.648,0.6585365853658537,369,0.8909444985394352,0.9214501510574018,0.8623939679547596,1061,0.0,0.0,0.0,1056,0.0,0.0,0.0,1037,0.6791862284820032,0.7138157894736842,0.6477611940298508,335,0.659150665860263,0.6372695006427129,0.7123054913193109,0.4003157353877345,0.005340607263948552,607,0.5743531270736091,0.5050766138153457,categorical_crossentropy,0.0053406074,0.5198131535887921,0.542999197068057,0.4994854343743616,4184,0.5364421979455405,0.8440225756798359,0.3931644359464627,4184,0.8345731707333891,0.4399649424744207,0.3931644359464627,0.3931644359464627,0.3931644359464627,4184,0.9704406045459768,48,30,0.6309751434034416,0.5097737107461543,1.4140857737333323,0.823274605674224,0.3859942638623327,0.9529158699808795,8,0.40769601352292534,0.42391506515238364,0.3931644359464627,4184
22,0.8630849220103987,0.9920318725099602,0.7638036809815951,326,0.6432,0.78515625,0.5447154471544715,369,0.87926267281106,0.8602344454463481,0.8991517436380773,1061,0.5046895935685574,0.4775993237531699,0.5350378787878788,1056,0.0,0.0,0.0,1037,0.6475507765830346,0.5398406374501992,0.808955223880597,335,0.6709425552187095,0.6372695006427129,0.7123054913193109,0.4003157353877345,0.005340607263948552,607,0.6003763405566823,0.5050766138153457,categorical_crossentropy,0.0053406074,0.5896313274955084,0.6091437548599462,0.5919439957404365,4184,0.5985303941215764,0.6785822478036958,0.5353728489483748,4184,0.8408743604209146,0.4705601126898257,0.5353728489483748,0.5353728489483748,0.5353728489483748,4184,0.9782487471714769,48,30,0.61065965583174,0.580957923803913,1.3854805938828287,0.6699217051609524,0.5210325047801148,0.9352294455066922,8,0.5261677584588044,0.5284477277093658,0.5353728489483748,4184
23,0.9526717557251908,0.9483282674772037,0.9570552147239264,326,0.6247422680412371,0.5041597337770383,0.8211382113821138,369,0.8498168498168498,0.9552941176470588,0.765315739868049,1061,0.0,0.0,0.0,1056,0.0,0.0,0.0,1037,0.7242798353909466,0.6700507614213198,0.7880597014925373,335,0.6777149224535857,0.6372695006427129,0.7123054913193109,0.4003157353877345,0.005340607263948552,607,0.5992541522602096,0.5050766138153457,categorical_crossentropy,0.0053406074,0.5252517848290374,0.5129721467204367,0.5552614779111044,4184,0.5319282793331236,0.7778288868445262,0.40415869980879543,4184,0.8474855657431549,0.46681539278972217,0.40415869980879543,0.40415869980879543,0.40415869980879543,4184,0.9780893986106023,48,30,0.6247609942638623,0.5116925598273542,1.5238603139242752,0.75875444197404,0.4010516252390057,0.9474187380497132,8,0.40281795214753185,0.41425048299736306,0.40415869980879543,4184
24,0.9310344827586206,0.9519230769230769,0.911042944785276,326,0.6340269277845778,0.578125,0.7018970189701897,369,0.8496732026143791,0.9105603448275862,0.7964184731385485,1061,0.0,0.0,0.0,1056,0.0,0.0,0.0,1037,0.6746166950596253,0.7857142857142857,0.591044776119403,335,0.681220619405525,0.6372695006427129,0.7123054913193109,0.4003157353877345,0.005340607263948552,607,0.6106072425528851,0.5050766138153457,categorical_crossentropy,0.0053406074,0.5148918847028671,0.5377204512441581,0.5000672021689029,4184,0.5222077073807969,0.8242268041237113,0.38217017208413,4184,0.8357922345288256,0.4856983489529012,0.38217017208413,0.38217017208413,0.38217017208413,4184,0.9801609467704043,48,30,0.6037284894837476,0.492544757789909,1.3870934141981441,0.8097423274874915,0.3697418738049713,0.9428776290630975,8,0.3979381067281669,0.41897080775651957,0.38217017208413,4184
25,0.8985915492957746,0.8307291666666666,0.9785276073619632,326,0.6108202443280977,0.8578431372549019,0.4742547425474255,369,0.889311163895487,0.896551724137931,0.882186616399623,1061,0.5650865312264861,0.46878901373283394,0.7111742424242424,1056,0.0,0.0,0.0,1037,0.6697247706422018,0.6865203761755486,0.6537313432835821,335,0.6694287302702815,0.6372695006427129,0.7123054913193109,0.4003157353877345,0.005340607263948552,607,0.5983894465834142,0.5050766138153457,categorical_crossentropy,0.0053406074,0.6055890432313412,0.6234055696613138,0.6166457586694726,4184,0.6203955021326096,0.6754855052068675,0.5736137667304015,4184,0.8518767757925244,0.4645048195019669,0.5736137667304015,0.5736137667304015,0.5736137667304015,4184,0.9773723233620889,48,30,0.6331261950286807,0.617788605890584,1.3241339578341345,0.678163987272784,0.5736137667304015,0.9562619502868069,8,0.5456457541254562,0.5410202509109509,0.5736137667304015,4184
26,0.8363636363636364,0.7252252252252253,0.9877300613496932,326,0.5278810408921933,0.8402366863905325,0.38482384823848237,369,0.8565160157964019,0.8013136288998358,0.9198868991517436,1061,0.4594209776934029,0.4605137963843958,0.4583333333333333,1056,0.0,0.0,0.0,1037,0.6634768740031898,0.7123287671232876,0.6208955223880597,335,0.683451517888079,0.6372695006427129,0.7123054913193109,0.4003157353877345,0.005340607263948552,607,0.6129029722586447,0.5050766138153457,categorical_crossentropy,0.0053406074,0.557276424124804,0.5899363506705462,0.5619449440768854,4184,0.579505300353357,0.6717076244486453,0.5095602294455067,4184,0.8447700335432188,0.48561867484342774,0.5095602294455067,0.5095602294455067,0.5095602294455067,4184,0.9829495703496834,48,30,0.6209369024856597,0.5763529682706464,1.4884496200153066,0.675530372255163,0.512189292543021,0.9423996175908221,8,0.49799699988983015,0.5070739070106307,0.5095602294455067,4184
27,0.8510067114093961,0.7565632458233891,0.9723926380368099,326,0.6065318818040435,0.7116788321167883,0.5284552845528455,369,0.8617074388417374,0.916135881104034,0.8133836003770029,1061,0.0,0.0,0.0,1056,0.0,0.0,0.0,1037,0.532319391634981,0.7329842931937173,0.417910447761194,335,0.6753246752914324,0.6372695006427129,0.7123054913193109,0.4003157353877345,0.005340607263948552,607,0.598294688794596,0.5050766138153457,categorical_crossentropy,0.0053406074,0.4752609039483597,0.5195603753729882,0.4553569951213087,4184,0.5041597337770383,0.8296823658269441,0.36209369024856597,4184,0.8435745172866853,0.4677714907085836,0.36209369024856597,0.36209369024856597,0.36209369024856597,4184,0.9783284231615527,48,30,0.6037284894837476,0.4837653932676261,1.42720660857899,0.8049895279323166,0.36161567877629064,0.9435946462715105,8,0.3809361952949229,0.41271964991892807,0.36209369024856597,4184
28,0.8878048780487806,0.9446366782006921,0.8374233128834356,326,0.6457765667574933,0.6493150684931507,0.6422764227642277,369,0.8481012658227848,0.8149435273675065,0.884071630537229,1061,0.48577036310107946,0.5040733197556008,0.46875,1056,0.0,0.0,0.0,1037,0.6153846153846153,0.49110320284697506,0.8238805970149253,335,0.6746076006697864,0.6372695006427129,0.7123054913193109,0.4003157353877345,0.005340607263948552,607,0.6031723622686501,0.5050766138153457,categorical_crossentropy,0.0053406074,0.5804729481857923,0.5673452994439875,0.6094003271999696,4184,0.5891411124386035,0.6625858465213497,0.5303537284894837,4184,0.849582668334191,0.4716755633866699,0.5303537284894837,0.5303537284894837,0.5303537284894837,4184,0.9760975248452135,48,30,0.5982313575525813,0.5791246237991873,1.4404870258006721,0.6622666922855559,0.5222275334608031,0.9421606118546845,8,0.513068531549708,0.5040690484034354,0.5303537284894837,4184
29,0.9619482496194824,0.9546827794561934,0.9693251533742331,326,0.6161616161616161,0.8133333333333334,0.4959349593495935,369,0.885040885040885,0.9037328094302554,0.8671065032987747,1061,0.5732018985031033,0.46642899584076053,0.7433712121212122,1056,0.0,0.0,0.0,1037,0.7081967213114754,0.7854545454545454,0.6447761194029851,335,0.6808222436105177,0.6372695006427129,0.7123054913193109,0.4003157353877345,0.005340607263948552,607,0.6159896983462837,0.5050766138153457,categorical_crossentropy,0.0053406074,0.6240915617727604,0.6539387439191814,0.6200856579244663,4184,0.6272680145152928,0.6851642129105323,0.5783938814531548,4184,0.8443143949519305,0.49079754535690856,0.5783938814531548,0.5783938814531548,0.5783938814531548,4184,0.9803202964140498,48,30,0.6369502868068834,0.6209703985010461,1.125374798109153,0.6871119074338253,0.5738527724665392,0.9510038240917782,8,0.5550990084193566,0.555899471616476,0.5783938814531548,4184
