epoch,Ahegao_f1-score,Ahegao_precision,Ahegao_recall,Ahegao_support,Angry_f1-score,Angry_precision,Angry_recall,Angry_support,Happy_f1-score,Happy_precision,Happy_recall,Happy_support,Neutral_f1-score,Neutral_precision,Neutral_recall,Neutral_support,Sad_f1-score,Sad_precision,Sad_recall,Sad_support,Surprise_f1-score,Surprise_precision,Surprise_recall,Surprise_support,acc,dropout,dropout_global,dump_param,eta,experiment_id,f1_score,l2,loss,lr,macro avg_f1-score,macro avg_precision,macro avg_recall,macro avg_support,micro avg_f1-score,micro avg_precision,micro avg_recall,micro avg_support,precision,recall,samples avg_f1-score,samples avg_precision,samples avg_recall,samples avg_support,top_3_categorical_acc,train_batch,trainable_layers,val_acc,val_f1_score,val_loss,val_precision,val_recall,val_top_3_categorical_acc,valid_batch,weighted avg_f1-score,weighted avg_precision,weighted avg_recall,weighted avg_support
10,0.9557251908396946,0.9513677811550152,0.9601226993865031,326,0.7393767705382436,0.7744807121661721,0.7073170731707317,369,0.8857881136950905,0.9805491990846682,0.8077285579641847,1061,0.7096509240246407,0.6265409717186367,0.8181818181818182,1056,0.6927835051546392,0.7441860465116279,0.648023143683703,1037,0.7684391080617496,0.9032258064516129,0.6686567164179105,335,0.88885347900728,0.6189713977169266,0.3136408076936426,0.9668840741394045,0.0008967278746361097,409,0.8884613005281606,0.2617627151816656,categorical_crossentropy,0.0008967279,0.7919606020523431,0.8300584195146222,0.7683383348008085,4184,0.7732008723043372,0.784029484029484,0.7626673040152964,4184,0.9002713677455928,0.8771412634733673,0.7626673040152964,0.7626673040152964,0.7626673040152964,4184,0.9921918630115578,80,5,0.7834608030592735,0.7850458383788115,0.8367669753317167,0.7986076647419319,0.7724665380572726,0.9624760953235808,24,0.7766378109438123,0.805980119790491,0.7626673040152964,4184
11,0.9539877300613497,0.9539877300613497,0.9539877300613497,326,0.6918798665183538,0.5867924528301887,0.8428184281842819,369,0.9103247697527872,0.937125748502994,0.8850141376060321,1061,0.6299297676931389,0.7333333333333333,0.5520833333333334,1056,0.6755102040816326,0.7172264355362947,0.6383799421407907,1037,0.7901990811638592,0.8113207547169812,0.7701492537313432,335,0.8902079526784078,0.6189713977169266,0.3136408076936426,0.9668840741394045,0.0008967278746361097,409,0.8888553393551025,0.2617627151816656,categorical_crossentropy,0.0008967279,0.7753052365451869,0.7899644091635235,0.7737388041761886,4184,0.7586036147561277,0.7868515665125835,0.7323135755258127,4184,0.9007968664378267,0.8773802910019378,0.7323135755258127,0.7323135755258127,0.7323135755258127,4184,0.9915544642090237,80,5,0.7750956027503223,0.7735979678981847,0.8152284405655432,0.7998083408202542,0.7499999997720663,0.9569789641901822,24,0.7558759225524571,0.7915327678626536,0.7323135755258127,4184
12,0.9523809523809523,0.9868421052631579,0.9202453987730062,326,0.7390648567119156,0.8333333333333334,0.6639566395663956,369,0.916287534121929,0.8856640281442393,0.9491046182846371,1061,0.7386541471048512,0.6293333333333333,0.8939393939393939,1056,0.6253869969040248,0.8737024221453287,0.4869816779170685,1037,0.782312925170068,0.9090909090909091,0.6865671641791045,335,0.9036730137510363,0.6189713977169266,0.3136408076936426,0.9668840741394045,0.0008967278746361097,409,0.9041744838026109,0.2617627151816656,categorical_crossentropy,0.0008967279,0.7923479020656234,0.8529943552183835,0.7667991487766009,4184,0.7832727272727273,0.794638465322184,0.7722275334608031,4184,0.913714621885964,0.8949884459484375,0.7722275334608031,0.7722275334608031,0.7722275334608031,4184,0.991634139576981,80,5,0.7820267672748457,0.7825487599090226,0.8402681453563059,0.7938286028446249,0.7719885273827649,0.9631931115062925,24,0.7758107364652063,0.8231479269806377,0.7722275334608031,4184
13,0.903010033444816,0.9926470588235294,0.8282208588957055,326,0.757532281205165,0.8048780487804879,0.7154471544715447,369,0.905337361530715,0.9718918918918918,0.8473138548539114,1061,0.6946751343429409,0.7174571140262361,0.6732954545454546,1056,0.7303271441202476,0.6742857142857143,0.7965284474445516,1037,0.7698986975397973,0.7471910112359551,0.7940298507462686,335,0.9143494535998874,0.6189713977169266,0.3136408076936426,0.9668840741394045,0.0008967278746361097,409,0.9141892132963491,0.2617627151816656,categorical_crossentropy,0.0008967279,0.7934634420306136,0.8180584731739691,0.7758059368262394,4184,0.7815481222074628,0.7898462289480107,0.7734225621414914,4184,0.9226806611475664,0.905983587098154,0.7734225621414914,0.7734225621414914,0.7734225621414914,4184,0.9958569077835283,80,5,0.784894837704033,0.7863708515696043,0.9350667478477522,0.7948078377524935,0.778441682828316,0.9619980827116373,24,0.7847313282137857,0.8028102833087486,0.7734225621414914,4184
14,0.8655172413793103,0.9881889763779528,0.7699386503067485,326,0.7071583514099784,0.5895117540687161,0.8834688346883469,369,0.9199237368922782,0.9305689488910318,0.9095193213949104,1061,0.6574358974358974,0.7170022371364653,0.6070075757575758,1056,0.6874657909140668,0.7949367088607595,0.6055930568948891,1037,0.7104930467762325,0.6162280701754386,0.8388059701492537,335,0.9208031238649824,0.6189713977169266,0.3136408076936426,0.9668840741394045,0.0008967278746361097,409,0.9214550569165552,0.2617627151816656,categorical_crossentropy,0.0008967279,0.757999010801294,0.7727394492517273,0.7690555681986208,4184,0.7571008814887364,0.7761044176706827,0.7390057361376673,4184,0.9292623617004925,0.9138714046689507,0.7390057361376673,0.7390057361376673,0.7390057361376673,4184,0.9937056864450561,80,5,0.7698374770111609,0.7699125749887061,0.9432942675814802,0.7866516216991053,0.7545411091005825,0.9476577408227136,24,0.7562879160475328,0.7922928373177439,0.7390057361376673,4184
15,0.9190751445086706,0.8688524590163934,0.9754601226993865,326,0.7449494949494949,0.6973995271867612,0.7994579945799458,369,0.9174311926605505,0.8936550491510277,0.942507068803016,1061,0.7260504201680673,0.6525679758308157,0.8181818181818182,1056,0.6528925619834709,0.8417047184170472,0.5332690453230472,1037,0.6933333333333334,0.9578947368421052,0.5432835820895522,335,0.9266990644885633,0.6189713977169266,0.3136408076936426,0.9668840741394045,0.0008967278746361097,409,0.9262864653280214,0.2617627151816656,categorical_crossentropy,0.0008967279,0.7756220246005979,0.8186790777406917,0.7686932719461277,4184,0.777441607164468,0.7874479038980142,0.7676864244741873,4184,0.933108867539722,0.9196876727217327,0.7676864244741873,0.7676864244741873,0.7676864244741873,4184,0.9947414587393347,80,5,0.7868068822255326,0.7887698703696577,0.9163374462045629,0.7986138466439329,0.779636711167104,0.9603250425586737,24,0.770536532815497,0.8058338065579407,0.7676864244741873,4184
16,0.9309838472834068,0.8929577464788733,0.9723926380368099,326,0.7617765814266487,0.7566844919786097,0.7669376693766937,369,0.9213911386374465,0.9315992292870906,0.9114043355325165,1061,0.7244294167371091,0.6541984732824427,0.8115530303030303,1056,0.7003765465303926,0.791970802919708,0.6277724204435873,1037,0.6280000000000001,0.9515151515151515,0.46865671641791046,335,0.9331527358601743,0.6189713977169266,0.3136408076936426,0.9668840741394045,0.0008967278746361097,409,0.9328586773305916,0.2617627151816656,categorical_crossentropy,0.0008967279,0.7778262551025006,0.8298209825769792,0.7597861350184245,4184,0.7837051406401552,0.7952755905511811,0.7724665391969407,4184,0.9384512366901668,0.9274161413184923,0.7724665391969407,0.7724665391969407,0.7724665391969407,4184,0.993068287642522,80,5,0.7648183550137179,0.7661478484679818,0.911253883380507,0.7818081137896952,0.7516730388993287,0.9553059238092849,24,0.7800813178015199,0.8101368239334119,0.7724665391969407,4184
17,0.943952802359882,0.9090909090909091,0.9815950920245399,326,0.7334137515078407,0.6608695652173913,0.8238482384823849,369,0.9252736792003807,0.9346153846153846,0.9161168708765316,1061,0.7188983855650521,0.7209523809523809,0.7168560606060606,1056,0.7162647511544381,0.7653508771929824,0.6730954676952748,1037,0.7833333333333334,0.8867924528301887,0.7014925373134329,335,0.9373755068923741,0.6189713977169266,0.3136408076936426,0.9668840741394045,0.0008967278746361097,409,0.9377406673852727,0.2617627151816656,categorical_crossentropy,0.0008967279,0.8035227838534879,0.8129452616498728,0.8021673778330375,4184,0.7953527774416073,0.8055896052954156,0.7853728489483748,4184,0.9426052223286413,0.9329933861880347,0.7853728489483748,0.7853728489483748,0.7853728489483748,4184,0.9964146317357457,80,5,0.7949330791916491,0.7971979924415311,0.8527846624130957,0.8091767923781794,0.7860898664986882,0.9600860385320382,24,0.7945539125903042,0.8087766430780897,0.7853728489483748,4184
18,0.9554140127388535,0.9933774834437086,0.9202453987730062,326,0.7471590909090909,0.7850746268656716,0.7127371273712737,369,0.9170506912442397,0.8972046889089269,0.937794533459001,1061,0.7308377896613191,0.6902356902356902,0.7765151515151515,1056,0.7256997455470737,0.7683189655172413,0.6875602700096431,1037,0.778169014084507,0.9484978540772532,0.6597014925373135,335,0.9388893307057921,0.6189713977169266,0.3136408076936426,0.9668840741394045,0.0008967278746361097,409,0.939241532258005,0.2617627151816656,categorical_crossentropy,0.0008967279,0.8090550573641807,0.8471182181747486,0.7824256622775648,4184,0.8000966300277812,0.8087912087912088,0.7915869980879541,4184,0.9449124644547475,0.9337104614982851,0.7915869980879541,0.7915869980879541,0.7915869980879541,4184,0.994980483290285,80,5,0.8004302096982303,0.7996936228489556,0.8643102067492432,0.8088898777847764,0.7911089876983636,0.9667781994857934,24,0.7995122891590434,0.8147347536076962,0.7915869980879541,4184
19,0.9417040358744395,0.9183673469387755,0.9662576687116564,326,0.7139737991266376,0.5978062157221207,0.8861788617886179,369,0.9244935543278084,0.9036903690369037,0.946277097078228,1061,0.7019278299555115,0.734229576008273,0.6723484848484849,1056,0.692972972972973,0.7884378843788438,0.6181292189006751,1037,0.7364746945898778,0.8865546218487395,0.6298507462686567,335,0.9435104759610817,0.6189713977169266,0.3136408076936426,0.9668840741394045,0.0008967278746361097,409,0.9437872136591839,0.2617627151816656,categorical_crossentropy,0.0008967279,0.7852578144745412,0.8048476689889427,0.7865070129327197,4184,0.7821528709008898,0.7982085095794974,0.7667304015296367,4184,0.9481386226179609,0.9395267304058864,0.7667304015296367,0.7667304015296367,0.7667304015296367,4184,0.9951398337507579,80,5,0.7908699832728442,0.7901849788871823,0.915045710868179,0.8048884576866777,0.7765296387626838,0.9514818339685182,24,0.7786585307858994,0.8051496288089347,0.7667304015296367,4184
20,0.9389671361502347,0.9584664536741214,0.9202453987730062,326,0.6898734177215189,0.8288973384030418,0.5907859078590786,369,0.9023941068139963,0.8820882088208821,0.9236569274269557,1061,0.7138130686517783,0.6336270190895742,0.8172348484848485,1056,0.6942842160461457,0.7609195402298851,0.6383799421407907,1037,0.7091932457786115,0.9545454545454546,0.564179104477612,335,0.9457413746715875,0.6189713977169266,0.3136408076936426,0.9668840741394045,0.0008967278746361097,409,0.9457862208102502,0.2617627151816656,categorical_crossentropy,0.0008967279,0.7747541985270475,0.8364240024604932,0.7424136881937152,4184,0.7738826647391881,0.7801797425309691,0.7676864244741873,4184,0.9510727545083086,0.9406421796922788,0.7676864244741873,0.7676864244741873,0.7676864244741873,4184,0.9954585331520249,80,5,0.78059273570719,0.7827373447883198,0.9129606488500909,0.7908571608663745,0.7750956032061896,0.956500954541376,24,0.7718560694851417,0.7964089851761832,0.7676864244741873,4184
21,0.9188405797101451,0.8708791208791209,0.9723926380368099,326,0.6996904024767802,0.8158844765342961,0.6124661246612466,369,0.9096744612563045,0.8857142857142857,0.9349670122525919,1061,0.690752688172043,0.6327817178881009,0.7604166666666666,1056,0.5989911727616646,0.8652094717668488,0.45805207328833175,1037,0.7203907203907205,0.609504132231405,0.8805970149253731,335,0.950521869247591,0.6189713977169266,0.3136408076936426,0.9668840741394045,0.0008967278746361097,409,0.9498483777407127,0.2617627151816656,categorical_crossentropy,0.0008967279,0.756390004127943,0.7799955341690095,0.7698152549718366,4184,0.7537286285922153,0.7649520059069653,0.7428298279158699,4184,0.9535622465668442,0.9462194242911285,0.7428298279158699,0.7428298279158699,0.7428298279158699,4184,0.9974504047898636,80,5,0.7698374762133932,0.7672574970280007,1.0123131701412893,0.7796015922927492,0.7557361348181336,0.9486137634253639,24,0.7444579271239946,0.7873648238528163,0.7428298279158699,4184
22,0.9662576687116564,0.9662576687116564,0.9662576687116564,326,0.7785613540197462,0.8117647058823529,0.7479674796747967,369,0.9264844486333648,0.9264844486333648,0.9264844486333648,1061,0.7224409448818898,0.7520491803278688,0.6950757575757576,1056,0.7514231499051234,0.7394957983193278,0.76374156219865,1037,0.817910447761194,0.817910447761194,0.817910447761194,335,0.9658991344306926,0.6189713977169266,0.3136408076936426,0.9668840741394045,0.0008967278746361097,409,0.9656252005823808,0.2617627151816656,categorical_crossentropy,0.00044836395,0.8271796689854957,0.8356603749392941,0.8195728940925698,4184,0.8136982997708913,0.8211243611584327,0.8064053537284895,4184,0.9683461448755143,0.9629511615496956,0.8064053537284895,0.8064053537284895,0.8064053537284895,4184,0.9985658526942983,80,5,0.8190726587694872,0.819514806024431,0.8234093189239502,0.8257811472931054,0.8135755266103872,0.9586520027476104,24,0.8129571185182062,0.8204020682968356,0.8064053537284895,4184
23,0.9592476489028212,0.9807692307692307,0.9386503067484663,326,0.7806267806267806,0.8228228228228228,0.7425474254742548,369,0.9271523178807948,0.9306742640075973,0.9236569274269557,1061,0.7266470009832843,0.7556237218813906,0.6998106060606061,1056,0.7494231656668205,0.7185840707964601,0.7830279652844745,1037,0.8166409861325116,0.8439490445859873,0.7910447761194029,335,0.9787268009083973,0.6189713977169266,0.3136408076936426,0.9668840741394045,0.0008967278746361097,409,0.9786525414328339,0.2617627151816656,categorical_crossentropy,0.00044836395,0.8266229833655022,0.8420705258105815,0.8131230011856934,4184,0.8131021194605009,0.8194174757281554,0.8068833652007649,4184,0.979708991614141,0.9776113507244446,0.8068833652007649,0.8068833652007649,0.8068833652007649,4184,0.998645527544615,80,5,0.8114244735035796,0.8123427485872637,0.8018588985585345,0.8181386314204272,0.8068833657705989,0.9670172053358979,24,0.8132266756822077,0.8213745331317961,0.8068833652007649,4184
24,0.9613601236476044,0.9688473520249221,0.9539877300613497,326,0.7763713080168777,0.8070175438596491,0.7479674796747967,369,0.9289411764705883,0.9276315789473685,0.9302544769085768,1061,0.7347931873479318,0.7557557557557557,0.7149621212121212,1056,0.756601056168987,0.7533460803059273,0.759884281581485,1037,0.8216374269005848,0.8051575931232091,0.8388059701492537,335,0.987889417432977,0.6189713977169266,0.3136408076936426,0.9668840741394045,0.0008967278746361097,409,0.9877926241628735,0.2617627151816656,categorical_crossentropy,0.00044836395,0.8299507130920957,0.836292650669472,0.8243103432645973,4184,0.8183022275737508,0.8245571463237078,0.8121414913957935,4184,0.9885852076068702,0.9870129929397337,0.8121414913957935,0.8121414913957935,0.8121414913957935,4184,0.9990439017961988,80,5,0.8166826002684424,0.8182430708385562,0.7723775980264005,0.824708341982351,0.8121414903700922,0.9598470332517679,24,0.8177046941445967,0.8238232726479667,0.8121414913957935,4184
25,0.9608763693270734,0.9808306709265175,0.941717791411043,326,0.7736625514403292,0.7833333333333333,0.7642276422764228,369,0.9284699194694457,0.9333333333333333,0.9236569274269557,1061,0.7215686274509805,0.7479674796747967,0.696969696969697,1056,0.7532710280373832,0.7307343608340888,0.7772420443587271,1037,0.8167701863354038,0.8511326860841424,0.7850746268656716,335,0.990439014162792,0.6189713977169266,0.3136408076936426,0.9668840741394045,0.0008967278746361097,409,0.9905928219754272,0.2617627151816656,categorical_crossentropy,0.00044836395,0.825769780343436,0.8378886440310352,0.8148147882180862,4184,0.812718294592316,0.8191308570041272,0.8064053537284895,4184,0.990910003597675,0.9902796644621584,0.8064053537284895,0.8064053537284895,0.8064053537284895,4184,0.999123576266596,80,5,0.8123804963341634,0.8145730699453482,0.8445911854220622,0.8201981823941262,0.8092734223342078,0.9591300154735207,24,0.8127558082037647,0.8202251687257252,0.8064053537284895,4184
26,0.9628482972136223,0.971875,0.9539877300613497,326,0.7772925764192141,0.839622641509434,0.7235772357723578,369,0.9282341831916903,0.9299905392620624,0.9264844486333648,1061,0.7218823529411764,0.7174929840972872,0.7263257575757576,1056,0.7420901246404602,0.7378455672068637,0.7463837994214079,1037,0.8205928237129485,0.8594771241830066,0.7850746268656716,335,0.9917934888976949,0.6189713977169266,0.3136408076936426,0.9668840741394045,0.0008967278746361097,409,0.9918305398021483,0.2617627151816656,categorical_crossentropy,0.00044836395,0.8254900596865186,0.8427173093764425,0.8103055997216515,4184,0.8105504034686257,0.8169458606457878,0.8042543021032504,4184,0.9921101709255972,0.9915544639668249,0.8042543021032504,0.8042543021032504,0.8042543021032504,4184,0.9993626011974659,80,5,0.8097514343763172,0.8101274580846097,0.833979135831501,0.8165730150206367,0.8040152963671128,0.957934985197297,24,0.8107838895455525,0.8183831854387164,0.8042543021032504,4184
27,0.9677419354838709,0.9692307692307692,0.9662576687116564,326,0.7793296089385475,0.8040345821325648,0.7560975609756098,369,0.930430667297681,0.9344106463878327,0.9264844486333648,1061,0.7196819085487078,0.7573221757322176,0.6856060606060606,1056,0.7505784359093013,0.7215302491103203,0.7820636451301832,1037,0.8288288288288288,0.8338368580060423,0.8238805970149253,335,0.9940243850864838,0.6189713977169266,0.3136408076936426,0.9668840741394045,0.0008967278746361097,409,0.9940228597090716,0.2617627151816656,categorical_crossentropy,0.00044836395,0.8294318975011562,0.8367275467666243,0.8233983301786334,4184,0.8145209760788557,0.8193470374848851,0.8097514340344169,4184,0.994182726100435,0.9938650353858504,0.8097514340344169,0.8097514340344169,0.8097514340344169,4184,0.999681300598733,80,5,0.818116633659567,0.8181153803664913,0.8685383875898832,0.8236906888608039,0.8128585074645384,0.9631931142414961,24,0.8141097097973098,0.8201152296190933,0.8097514340344169,4184
